Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-May-2020,1499.90,1526.45,1463.00,1486.45,1485.178569920175697934,23677,1901,35164573.00,6563,27.72,63.45,-13.45
22-May-2020,1452.00,1573.45,1448.00,1505.50,1527.524259194583993767,74446,6407,113718071.00,4125,5.54,125.45,53.50
21-May-2020,1423.00,1451.00,1397.90,1442.45,1429.077420424403183023,12064,1178,17240390.00,2575,21.34,53.10,19.45
20-May-2020,1373.15,1423.10,1373.15,1414.10,1406.440572133885137588,13773,1120,19370906.00,1459,10.59,49.95,40.95
19-May-2020,1354.70,1406.95,1349.95,1373.75,1383.457384114697862608,22738,2156,31457054.00,2099,9.23,57.00,19.05
18-May-2020,1359.15,1390.30,1329.70,1344.25,1372.484002521039558076,53946,3786,74040022.00,22475,41.66,60.60,-14.90
15-May-2020,1348.80,1373.55,1335.15,1357.45,1356.612367547050450735,12646,1198,17155720.00,671,5.31,38.40,8.65
14-May-2020,1420.00,1420.00,1326.60,1347.80,1359.898730881874389847,15365,1575,20894844.00,3724,24.24,93.40,-72.20
13-May-2020,1499.00,1499.00,1408.45,1418.80,1430.483783554915742230,11809,1365,16892583.00,1590,13.46,90.55,-80.20
12-May-2020,1430.10,1453.85,1398.10,1431.20,1429.326261585993820803,14565,1839,20818137.00,1638,11.25,55.75,1.10
11-May-2020,1404.95,1466.45,1401.25,1435.65,1435.230062570074867083,27649,2875,39682676.00,2885,10.43,65.20,30.70
8-May-2020,1370.05,1431.00,1362.60,1401.05,1405.724525468058109122,38617,3765,54284864.00,2716,7.03,68.40,31.00
7-May-2020,1424.00,1424.00,1350.00,1373.80,1376.165733668580103420,42158,4581,58016395.00,4032,9.56,74.00,-50.20
6-May-2020,1233.00,1437.15,1228.15,1420.50,1356.475294297410692116,157069,13687,213060218.00,20472,13.03,209.00,187.50
5-May-2020,1210.00,1234.70,1178.65,1188.45,1207.084245329806579599,30245,3088,36508263.00,4031,13.33,56.05,-21.55
4-May-2020,1151.00,1225.00,1151.00,1180.35,1191.926303555391198689,56787,5932,67685919.00,4753,8.37,74.00,29.35
30-April-2020,1183.00,1245.00,1183.00,1204.75,1222.819277711084433773,19992,2441,24446603.00,4246,21.24,62.00,21.75
29-April-2020,1195.00,1246.00,1163.75,1180.00,1213.406278638562690479,46921,5055,56934236.00,4335,9.24,82.25,-15.00
28-April-2020,1141.65,1215.10,1141.65,1180.40,1181.291552571364267226,53318,6465,62984103.00,4401,8.25,73.45,38.75
27-April-2020,1109.95,1171.70,1079.75,1120.60,1118.787384152202695104,55137,7237,61686580.00,3604,6.54,91.95,10.65
24-April-2020,1168.00,1197.00,1084.45,1117.05,1130.891204989107684421,46822,5381,52950588.00,2947,6.29,112.55,-50.95
23-April-2020,1096.25,1222.30,1096.25,1179.20,1174.324918463297894870,47218,4254,55449274.00,6259,13.26,126.05,82.95
22-April-2020,1042.75,1109.00,1022.95,1085.10,1057.060115959719255416,16385,2190,17319930.00,3105,18.95,86.05,42.35
21-April-2020,1067.00,1067.00,1030.00,1041.05,1046.569462078182425659,14965,1911,15661912.00,2429,16.23,37.00,-25.95
20-April-2020,1149.95,1149.95,1081.90,1088.85,1102.264050694613697294,20515,2454,22612947.00,3299,16.08,68.05,-61.10
17-April-2020,1150.00,1161.45,1102.25,1112.55,1128.783446603490635270,31341,3182,35377202.00,4220,13.46,59.20,-37.45
16-April-2020,1070.00,1115.15,1055.80,1078.85,1081.619094813346547737,12108,2029,13096244.00,1636,13.51,59.35,8.85
15-April-2020,1170.60,1170.60,1073.20,1092.90,1096.284681695083342869,52434,2258,57482591.00,33520,63.93,97.40,-77.70
13-April-2020,1109.00,1110.00,1063.00,1073.65,1083.719082022949426264,9412,1361,10199964.00,1734,18.42,47.00,-35.35
9-April-2020,1133.90,1148.40,1106.90,1110.95,1124.122648207312744053,11268,1671,12666614.00,978,8.68,41.50,-22.95
8-April-2020,1102.40,1158.50,1065.70,1100.80,1109.613102438403259693,15707,3053,17428693.00,925,5.89,92.80,-1.60
7-April-2020,1050.00,1116.30,1044.20,1102.40,1091.663068906848149723,18808,2674,20531999.00,1716,9.12,72.10,52.40
3-April-2020,1167.55,1180.00,1014.45,1036.50,1091.069196639290097234,21186,2907,23115392.00,3239,15.29,165.55,-131.05
1-April-2020,1140.00,1204.90,1081.60,1168.00,1138.947020202020202020,19800,2539,22551151.00,1132,5.72,123.30,28.00
31-March-2020,1199.80,1199.80,1132.70,1148.15,1162.866517999362854412,15695,2168,18251190.00,3230,20.58,67.10,-51.65
30-March-2020,1123.45,1199.70,1107.80,1132.10,1143.146909006714517249,17276,2356,19749006.00,1794,10.38,91.90,8.65
27-March-2020,1176.60,1273.00,1161.00,1200.20,1216.974632020393059781,24322,3067,29599257.00,1655,6.80,112.00,23.60
26-March-2020,1299.90,1375.95,1152.50,1168.85,1255.813442248783710733,66596,7540,83632152.00,7503,11.27,223.45,-131.05
25-March-2020,998.45,1281.85,984.50,1250.90,1135.959299543180335001,45970,6519,52220049.00,3841,8.36,297.35,252.45
24-March-2020,928.00,1078.10,739.05,1025.50,865.408532256283230519,63383,5409,54852189.00,3784,5.97,339.05,97.50
23-March-2020,1047.40,1085.00,857.05,862.70,950.952310480217456961,33110,2630,31486031.00,12861,38.84,227.95,-184.70
20-March-2020,1064.30,1163.15,1005.00,1142.20,1114.770706402534554190,57446,5655,64039118.00,6671,11.61,158.15,77.90
19-March-2020,1062.00,1099.10,915.75,1036.35,996.109957059492788196,54494,3564,54282016.00,8176,15.00,183.35,-25.65
18-March-2020,1200.80,1207.80,1103.00,1121.75,1137.811536767943637164,18168,1388,20671760.00,1588,8.74,104.80,-79.05
17-March-2020,1308.00,1308.00,1171.30,1179.50,1211.782202754884444700,34702,2804,42051266.00,8188,23.60,136.70,-128.50
16-March-2020,1309.00,1341.00,1225.00,1238.55,1278.411357027707049553,66373,2174,84851997.00,4264,6.42,116.00,-70.45
13-March-2020,1438.15,1553.25,1259.75,1376.95,1375.868081288762335686,25637,2097,35273130.00,6166,24.05,293.50,-61.20
12-March-2020,1548.60,1550.10,1402.80,1438.15,1475.307025096463535189,31359,2327,46264153.00,3511,11.20,147.30,-110.45
11-March-2020,1658.40,1667.10,1596.25,1625.00,1630.842509001722068569,19163,1751,31251835.00,1953,10.19,70.85,-33.40
9-March-2020,1788.00,1788.00,1634.60,1658.40,1675.273064933342176825,15077,1304,25258092.00,1838,12.19,153.40,-129.60
6-March-2020,1824.00,1824.00,1735.75,1789.50,1765.663586413586413586,16016,1367,28278868.00,2787,17.40,88.25,-34.50
5-March-2020,1834.00,1874.95,1796.75,1827.85,1834.264833127317676143,16180,1219,29678405.00,3292,20.35,78.20,-6.15
4-March-2020,1900.00,1949.50,1792.45,1831.90,1856.051153986498814085,43848,2543,81384131.00,5446,12.42,157.05,-68.10
3-March-2020,1799.00,1918.60,1799.00,1903.80,1885.702515467857910704,41861,2730,78937393.00,4083,9.75,119.60,104.80
2-March-2020,1685.00,1856.45,1685.00,1786.45,1791.851937734836285560,46575,3251,83455504.00,3788,8.13,171.45,101.45
28-February-2020,1836.80,1854.70,1669.20,1693.95,1754.155288281272533241,34671,2542,60818318.00,4196,12.10,185.50,-142.85
27-February-2020,1878.00,1906.40,1860.10,1893.60,1876.851726089417091114,19437,1033,36480367.00,2826,14.54,46.30,15.60
26-February-2020,1890.00,1908.20,1855.25,1889.55,1887.158937158692639986,12269,968,23153553.00,1762,14.36,52.95,-0.45
25-February-2020,1848.00,1903.45,1848.00,1889.50,1886.983512613650915610,31236,1248,58941817.00,2231,7.14,55.45,41.50
24-February-2020,1855.00,1868.75,1831.60,1838.55,1846.864151938802426800,7582,540,14002924.00,979,12.91,37.15,-16.45
20-February-2020,1880.00,1913.35,1846.90,1854.95,1895.501244429009666029,51831,1293,98245725.00,1582,3.05,66.45,-25.05
19-February-2020,1858.00,1908.50,1846.60,1881.60,1884.490188344344739177,20282,1174,38221230.00,1518,7.48,61.90,23.60
18-February-2020,1830.00,1853.75,1808.00,1849.05,1826.644834982693901428,41026,865,74939931.00,1497,3.65,45.75,19.05
17-February-2020,1838.00,1854.85,1794.90,1823.30,1817.174439955930958501,8169,547,14844498.00,702,8.59,59.95,-14.70
14-February-2020,1828.00,1869.80,1825.45,1833.30,1851.690893184331721166,60581,1837,112177286.00,7852,12.96,44.35,5.30
13-February-2020,1818.30,1837.30,1800.50,1820.00,1819.246953175112251443,14031,857,25525854.00,1219,8.69,36.80,1.70
12-February-2020,1838.00,1855.35,1782.00,1834.80,1822.706730156030781004,23521,1656,42871885.00,1560,6.63,73.35,-3.20
11-February-2020,1858.35,1880.00,1825.00,1829.50,1842.502592425608656447,8872,749,16346683.00,1371,15.45,55.00,-28.85
10-February-2020,1885.00,1897.00,1834.20,1857.30,1856.390295571471804700,9913,693,18402397.00,1097,11.07,62.80,-27.70
7-February-2020,1903.85,1938.45,1876.70,1885.10,1904.604285714285714285,46200,1040,87992718.00,1299,2.81,61.75,-18.75
6-February-2020,1953.00,1960.10,1882.00,1899.45,1922.209203570500043331,11539,622,22180372.00,1991,17.25,78.10,-53.55
5-February-2020,1934.00,1969.70,1922.00,1935.85,1944.249242489827720543,11551,747,22458023.00,1604,13.89,47.70,1.85
4-February-2020,1918.35,1949.45,1897.20,1922.65,1928.197907188353048225,13188,957,25429074.00,1103,8.36,52.25,4.30
3-February-2020,1875.30,1914.25,1869.35,1885.00,1895.117397100483252791,12002,1096,22745199.00,3420,28.50,44.90,9.70
1-February-2020,1944.00,1944.00,1845.50,1875.30,1882.359598374372459956,20915,1871,39369551.00,1419,6.78,98.50,-68.70
31-January-2020,1855.20,1963.50,1855.20,1940.80,1919.920757454083879491,38603,2326,74114701.00,3790,9.82,108.30,85.60
30-January-2020,1938.80,1938.80,1832.35,1849.25,1876.090130087122568325,41895,2787,78598796.00,5127,12.24,106.45,-89.55
29-January-2020,2000.00,2041.80,1919.70,1938.80,1978.346295713193288650,88924,6190,175922466.00,6954,7.82,122.10,-61.20
28-January-2020,1958.90,2032.90,1952.20,2008.55,2009.878643616484780021,49573,2533,99635714.00,4006,8.08,80.70,49.65
27-January-2020,1905.15,1957.80,1905.15,1949.35,1939.514147730790663116,16151,2033,31325093.00,3600,22.29,52.65,44.20
24-January-2020,1986.00,1986.00,1901.70,1932.45,1935.496742713965449030,37915,3047,73384359.00,2363,6.23,84.30,-53.55
23-January-2020,1870.00,2057.00,1858.50,1990.40,1930.777623932290650961,51278,3308,99006415.00,6398,12.48,198.50,120.40
22-January-2020,1800.00,1894.30,1800.00,1871.40,1858.083053883963434241,43538,2535,80897220.00,7393,16.98,94.30,71.40
21-January-2020,1787.00,1817.90,1780.65,1801.70,1801.268249304051964120,12932,905,23294001.00,2921,22.59,37.25,14.70
20-January-2020,1790.15,1804.50,1773.00,1780.10,1790.178160919540229885,4698,454,8410257.00,1103,23.48,31.50,-10.05
17-January-2020,1779.15,1817.60,1778.00,1798.55,1784.799152592243865120,33986,766,60658184.00,704,2.07,39.60,19.40
16-January-2020,1794.35,1804.00,1765.60,1782.65,1786.061960784313725490,8925,873,15940603.00,1610,18.04,38.40,-11.70
15-January-2020,1805.00,1819.00,1775.60,1800.75,1812.852829488527429030,80845,1661,146560087.00,46255,57.21,43.40,-4.25
14-January-2020,1774.00,1816.95,1765.00,1805.50,1797.948822031200254695,25128,1310,45178858.00,3747,14.91,51.95,31.50
13-January-2020,1721.50,1788.00,1716.05,1778.30,1763.279502203283133988,20651,1270,36413485.00,3803,18.42,71.95,56.80
10-January-2020,1746.35,1764.90,1713.05,1724.40,1738.886012364760432766,15528,1606,27001422.00,3440,22.15,51.85,-21.95
9-January-2020,1747.00,1778.15,1728.10,1754.40,1738.581313240892325292,50699,1758,88144334.00,3661,7.22,50.05,7.40
8-January-2020,1656.00,1778.05,1653.15,1734.35,1696.815630962115017715,73380,2223,124512331.00,5501,7.50,124.90,78.35
7-January-2020,1665.00,1665.30,1650.00,1655.25,1658.763345434987226032,29748,1708,49344892.00,2876,9.67,15.30,-9.75
6-January-2020,1633.00,1660.40,1623.00,1648.85,1651.032072155537692276,73397,2485,121180801.00,7703,10.49,37.40,15.85
3-January-2020,1581.00,1640.10,1581.00,1632.10,1626.105358849134727678,75352,2918,122530291.00,4413,5.86,59.10,51.10
2-January-2020,1587.55,1587.55,1573.60,1579.80,1579.162761636988441112,6402,426,10109800.00,423,6.61,13.95,-7.75
1-January-2020,1590.65,1597.00,1575.00,1577.90,1582.300942079553384508,5732,386,9069749.00,1721,30.02,22.00,-12.75
31-December-2019,1590.00,1601.15,1579.10,1589.85,1589.668580615525953146,8708,574,13842834.00,1251,14.37,22.05,-0.15
30-December-2019,1584.40,1602.30,1583.30,1586.20,1590.814674939304019422,7414,388,11794300.00,780,10.52,19.00,1.80
27-December-2019,1639.00,1639.00,1579.10,1581.60,1589.804553577338010457,15109,650,24020357.00,3793,25.10,59.90,-57.40
26-December-2019,1610.20,1619.35,1602.00,1607.55,1609.901771879000202115,14843,639,23895772.00,1911,12.87,17.35,-2.65
24-December-2019,1573.00,1626.00,1559.90,1597.70,1602.862814821525638702,88304,3614,141539198.00,10081,11.42,66.10,24.70
23-December-2019,1583.60,1603.75,1573.45,1577.85,1587.134564056939501779,17984,1219,28543028.00,2642,14.69,30.30,-5.75
20-December-2019,1583.45,1600.50,1567.80,1582.60,1581.217780807244753882,20539,1320,32476632.00,2764,13.46,32.70,-0.85
19-December-2019,1583.30,1605.70,1575.20,1579.80,1585.528734641086441043,46390,895,73552678.00,2277,4.91,30.50,-3.50
18-December-2019,1606.90,1629.15,1580.70,1605.20,1608.261083594153575009,65818,3389,105852528.00,4686,7.12,48.45,-1.70
17-December-2019,1485.00,1642.05,1485.00,1606.20,1591.580152731483654914,127806,7431,203413493.00,6312,4.94,157.05,121.20
16-December-2019,1480.00,1511.80,1465.55,1472.95,1490.134091447524283345,8442,490,12579712.00,887,10.51,46.25,-7.05
13-December-2019,1478.00,1495.55,1462.50,1489.70,1473.245950621166850133,38154,473,56210226.00,352,0.92,33.05,11.70
12-December-2019,1480.10,1492.85,1471.45,1484.10,1483.288544824599393676,9236,447,13699653.00,2204,23.86,21.40,4.00
11-December-2019,1430.00,1496.25,1430.00,1487.80,1483.656159665416077249,32518,970,48245531.00,1907,5.86,66.25,57.80
10-December-2019,1470.00,1475.00,1419.00,1436.25,1445.365286256393334433,6061,530,8760359.00,908,14.98,56.00,-33.75
9-December-2019,1470.00,1482.00,1453.00,1476.35,1471.916003941164050953,28418,331,41828909.00,557,1.96,29.00,6.35
6-December-2019,1470.00,1490.00,1460.00,1464.05,1474.255088640840446487,3046,333,4490581.00,207,6.80,30.00,-5.95
5-December-2019,1460.00,1513.50,1460.00,1486.00,1495.024305260474207529,11767,796,17591951.00,1320,11.22,53.50,26.00
4-December-2019,1440.00,1471.35,1440.00,1467.15,1464.202306079664570230,6678,381,9777943.00,871,13.04,31.35,27.15
3-December-2019,1450.00,1468.70,1441.70,1444.85,1449.023205023205023205,7326,240,10615544.00,474,6.47,27.00,-5.15
2-December-2019,1490.00,1493.60,1455.00,1461.20,1474.099682287529785544,2518,358,3711783.00,652,25.89,38.60,-28.80
29-November-2019,1500.00,1516.05,1482.65,1490.80,1494.792743265530511269,18190,504,27190280.00,1570,8.63,33.40,-9.20
28-November-2019,1480.00,1511.60,1480.00,1504.95,1501.888551506972559604,35568,903,53419172.00,1822,5.12,31.60,24.95
27-November-2019,1480.00,1503.95,1480.00,1493.85,1491.837348113408654871,4691,419,6998209.00,1185,25.26,23.95,13.85
26-November-2019,1490.00,1503.00,1453.70,1487.25,1468.278590920367154552,16124,992,23674524.00,2112,13.10,49.30,-2.75
25-November-2019,1470.00,1505.25,1470.00,1499.55,1495.082517482517482517,2145,237,3206952.00,456,21.26,35.25,29.55
22-November-2019,1506.70,1506.70,1476.00,1483.05,1493.953379706958158022,47297,873,70659513.00,2149,4.54,30.70,-23.65
21-November-2019,1638.00,1638.00,1491.05,1496.85,1504.748027354024197790,5703,415,8581578.00,1037,18.18,146.95,-141.15
20-November-2019,1510.00,1552.95,1498.35,1506.35,1518.374661741334135131,46562,1236,70698561.00,1695,3.64,54.60,-3.65
19-November-2019,1519.00,1535.45,1510.00,1530.40,1522.337657721698951483,33762,456,51397164.00,1915,5.67,25.45,11.40
18-November-2019,1460.30,1527.05,1460.30,1519.50,1498.869009314140558848,23620,384,35403286.00,1065,4.51,66.75,59.20
15-November-2019,1500.00,1519.75,1474.65,1489.85,1484.995154167806479346,25589,690,37999541.00,1105,4.32,45.10,-10.15
14-November-2019,1480.00,1509.65,1466.45,1504.90,1493.732534930139720558,11022,505,16463920.00,1449,13.15,43.20,24.90
13-November-2019,1572.50,1572.50,1479.35,1482.55,1516.010191882359973698,33458,638,50722669.00,2524,7.54,93.15,-89.95
11-November-2019,1540.00,1593.50,1535.00,1570.90,1567.433687233487076842,22982,592,36022761.00,4640,20.19,58.50,30.90
8-November-2019,1550.00,1588.60,1535.60,1538.60,1559.846612466124661246,3690,240,5755834.00,876,23.74,53.00,-11.40
7-November-2019,1560.00,1579.05,1560.00,1574.30,1573.267546907574704656,2878,128,4527864.00,783,27.21,19.05,14.30
6-November-2019,1557.25,1575.00,1548.70,1565.25,1563.876710922529427867,29224,493,45702733.00,1036,3.54,26.30,8.00
5-November-2019,1580.00,1584.70,1557.25,1559.65,1564.703249097472924187,2770,186,4334228.00,235,8.48,27.45,-20.35
4-November-2019,1550.05,1595.10,1541.55,1588.70,1583.462725963845784674,12502,515,19796451.00,1822,14.57,53.55,38.65
1-November-2019,1548.00,1560.20,1526.00,1556.95,1548.988906926406926406,7392,434,11450126.00,1061,14.35,34.20,8.95
31-October-2019,1577.55,1591.40,1543.50,1548.60,1571.612053233631548493,22467,904,35309408.00,5285,23.52,47.90,-28.95
30-October-2019,1517.00,1586.25,1517.00,1577.55,1546.906006355540775228,108252,1046,167455669.00,61690,56.99,69.25,60.55
29-October-2019,1498.65,1526.00,1498.65,1517.60,1512.449012279765082754,3746,238,5665634.00,673,17.97,27.35,18.95
27-October-2019,1517.80,1526.00,1492.10,1504.40,1508.480286738351254480,1395,111,2104330.00,365,26.16,33.90,-13.40
25-October-2019,1477.90,1519.15,1470.00,1504.25,1489.793041171656742952,35437,1235,52793796.00,3163,8.93,49.15,26.35
24-October-2019,1495.00,1529.95,1426.00,1491.85,1473.610762250453720508,55100,3138,81195953.00,6402,11.62,103.95,-3.15
23-October-2019,1452.30,1475.00,1434.05,1467.55,1459.752925717570730505,24353,1471,35549363.00,3195,13.12,40.95,15.25
22-October-2019,1428.80,1469.00,1415.40,1452.30,1429.003355704697986577,50362,1117,71967467.00,3130,6.22,53.60,23.50
18-October-2019,1408.35,1449.00,1398.50,1434.70,1410.511638954869358669,46310,934,65320794.00,2014,4.35,50.50,26.35
17-October-2019,1400.00,1419.45,1396.80,1408.35,1407.941747572815533980,2472,198,3480432.00,436,17.64,22.65,8.35
16-October-2019,1435.00,1435.00,1403.45,1409.45,1418.791377528421674294,6773,456,9609474.00,1091,16.11,31.55,-25.55
15-October-2019,1395.00,1438.35,1395.00,1424.50,1423.542107181917608457,16458,764,23428656.00,1874,11.39,43.35,29.50
14-October-2019,1410.00,1414.90,1391.05,1395.25,1402.198543752437914445,7691,456,10784309.00,746,9.70,23.85,-14.75
11-October-2019,1360.10,1417.90,1360.10,1413.00,1397.450642940641641771,15398,864,21517945.00,1931,12.54,57.80,52.90
10-October-2019,1345.00,1380.05,1340.00,1362.15,1365.051024858264282599,2293,222,3130062.00,464,20.24,40.05,17.15
9-October-2019,1380.00,1386.20,1361.95,1371.15,1373.222272806863946769,28555,580,39212362.00,1226,4.29,24.25,-8.85
7-October-2019,1380.00,1392.10,1355.90,1384.30,1380.992737230622693177,8399,704,11598958.00,2156,25.67,36.20,4.30
4-October-2019,1365.00,1384.90,1346.10,1380.30,1364.769182271824864516,74548,2633,101740813.00,2820,3.78,38.80,15.30
3-October-2019,1351.10,1379.40,1343.35,1368.25,1364.567735009967796350,32605,1421,44491731.00,2134,6.54,36.05,17.15
1-October-2019,1397.80,1397.80,1339.20,1347.70,1353.080321285140562248,13944,751,18867352.00,1597,11.45,58.60,-50.10
30-September-2019,1390.00,1415.20,1389.10,1395.50,1399.311746437705516989,10948,518,15319665.00,1211,11.06,26.10,5.50
27-September-2019,1390.00,1407.20,1361.90,1393.95,1397.526491793947443316,42164,748,58925307.00,1694,4.02,45.30,3.95
26-September-2019,1400.00,1412.45,1382.85,1387.60,1394.111995341614906832,10304,494,14364930.00,439,4.26,29.60,-12.40
25-September-2019,1425.00,1429.90,1398.60,1404.50,1414.290919606709080393,5187,308,7335927.00,946,18.24,31.30,-20.50
24-September-2019,1400.00,1452.85,1400.00,1429.55,1428.733936795299348896,31485,1079,44983688.00,2601,8.26,52.85,29.55
23-September-2019,1443.90,1450.00,1371.60,1409.60,1404.373937347152672644,25761,925,36178077.00,1745,6.77,78.40,-34.30
20-September-2019,1360.00,1411.00,1353.80,1404.20,1381.422668500687757909,18175,798,25107357.00,2008,11.05,57.20,44.20
19-September-2019,1357.00,1387.95,1354.25,1366.15,1373.546462341049885881,12268,611,16850668.00,1733,14.13,33.70,9.15
18-September-2019,1365.65,1390.00,1343.20,1361.35,1362.863746597376886909,20205,871,27536662.00,2635,13.04,46.80,-4.30
17-September-2019,1378.60,1392.35,1368.25,1370.65,1376.571937974352263805,30568,421,42079051.00,679,2.22,24.10,-7.95
16-September-2019,1400.00,1412.00,1378.60,1381.80,1392.265576980608664907,36769,688,51192213.00,2314,6.29,33.40,-18.20
13-September-2019,1405.10,1426.05,1400.15,1411.30,1412.440260895345389860,3373,277,4764161.00,566,16.78,25.90,6.20
12-September-2019,1415.00,1431.20,1407.40,1410.30,1418.909767185562749690,7259,395,10299866.00,1676,23.09,23.80,-4.70
11-September-2019,1440.00,1463.95,1413.25,1419.40,1423.499041721951938670,6783,368,9655594.00,1153,17.00,50.70,-20.60
9-September-2019,1440.00,1456.00,1437.05,1445.15,1445.650697849867974349,13255,679,19162100.00,1862,14.05,18.95,5.15
