Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-November-2013,323.50,329.55,321.20,328.40,326.066817727282398246,94002,2121,30650933.00,56016,59.59,8.35,4.90
21-November-2013,326.00,328.60,319.60,321.70,325.926672326734885383,44758,1461,14587826.00,7041,15.73,9.00,-4.30
20-November-2013,326.40,331.25,323.00,324.80,326.866000883782589482,56575,967,18492444.00,24492,43.29,8.25,-1.60
19-November-2013,323.05,328.50,323.05,327.30,326.625305891949551358,31874,973,10410855.00,6477,20.32,5.45,4.25
18-November-2013,322.55,347.30,310.00,321.80,321.475362203470784906,50248,1608,16153494.00,8289,16.50,37.30,-0.75
14-November-2013,325.70,327.70,319.00,320.20,323.029582665012256756,66086,1788,21347733.00,18699,28.29,8.70,-5.50
13-November-2013,331.00,331.20,322.85,323.55,325.775917608094006624,22041,1042,7180427.00,6127,27.80,8.35,-7.45
12-November-2013,336.00,336.20,330.00,331.60,332.535780445969125214,14575,547,4846709.00,5814,39.89,6.20,-4.40
11-November-2013,339.00,340.00,333.70,336.15,336.275894732506898397,24281,705,8165115.00,4082,16.81,6.30,-2.85
8-November-2013,340.65,343.00,333.15,340.00,337.227753788840911015,35433,953,11948991.00,6189,17.47,9.85,-0.65
7-November-2013,347.00,347.00,339.25,340.65,342.860826661701731521,32226,812,11049033.00,11284,35.02,7.75,-6.35
6-November-2013,345.00,348.00,342.60,345.00,344.680252373610322161,49292,1146,16989979.00,27103,54.98,5.40,0.00
5-November-2013,349.00,349.55,343.50,346.20,346.742006743401930008,17202,499,5964656.00,5052,29.37,6.05,-2.80
3-November-2013,350.20,352.00,349.05,351.50,351.205757352524508415,17647,345,6197728.00,12017,68.10,2.95,1.30
1-November-2013,352.00,353.90,346.90,350.35,350.278687342228633249,41595,1322,14569842.00,10334,24.84,7.00,-1.65
31-October-2013,347.00,358.25,339.55,352.85,348.872947848153710704,77236,2107,26945551.00,25911,33.55,18.70,5.85
30-October-2013,345.85,350.25,343.50,344.90,345.975976098587998878,563314,1338,194893111.00,533635,94.73,6.75,-0.95
29-October-2013,344.70,348.00,342.40,345.85,344.945413905337045606,25501,808,8796453.00,5150,20.20,5.60,1.15
28-October-2013,351.50,351.50,342.00,344.70,346.683168284017393148,301728,2441,104604019.00,258588,85.70,9.50,-6.80
25-October-2013,348.00,349.35,342.00,343.55,345.345819009225137882,80866,2131,27926735.00,28367,35.08,7.35,-4.45
24-October-2013,342.05,352.70,342.05,351.40,350.016185034382445402,383626,3507,134275309.00,304501,79.37,10.65,9.35
23-October-2013,340.90,350.00,340.25,346.25,346.694449976323557396,677889,4618,235020354.00,556115,82.04,9.75,5.35
22-October-2013,326.15,334.05,326.15,333.30,331.519697943444730077,31120,1090,10316893.00,6800,21.85,7.90,7.15
21-October-2013,329.00,331.05,325.90,327.50,328.802993770725509033,161335,1363,53047431.00,125356,77.70,5.15,-1.50
18-October-2013,325.00,329.90,325.00,326.45,327.201094003241491085,24680,662,8075323.00,9918,40.19,4.90,1.45
17-October-2013,323.25,329.25,323.25,325.25,326.414608112229338212,13116,581,4281254.00,3465,26.42,6.00,2.00
15-October-2013,332.00,334.00,323.50,325.55,327.044156043618491783,39066,1618,12776307.00,8076,20.67,10.50,-6.45
14-October-2013,337.00,337.00,329.90,330.30,331.630507046210028559,21359,826,7083296.00,3873,18.13,7.10,-6.70
11-October-2013,333.50,338.60,333.50,336.05,336.091359818101433714,126664,1616,42570676.00,84383,66.62,5.10,2.55
10-October-2013,335.00,335.65,329.80,331.25,331.572198775340928496,81982,1936,27182952.00,63949,78.00,5.85,-3.75
9-October-2013,333.00,336.00,330.00,334.95,333.198004805181238901,19146,961,6379409.00,5435,28.39,6.00,1.95
8-October-2013,337.00,337.00,332.25,333.50,334.275699359622514324,32637,866,10909756.00,19048,58.36,4.75,-3.50
7-October-2013,332.45,336.80,327.50,334.95,331.091011686813462406,39874,1060,13201923.00,8879,22.27,9.30,2.50
4-October-2013,331.70,334.50,327.40,332.45,330.742020915387749558,29452,844,9741014.00,9532,32.36,7.10,0.75
3-October-2013,325.00,334.00,323.50,332.95,331.120813003262789235,33407,1103,11061753.00,13561,40.59,10.50,7.95
1-October-2013,327.55,327.80,321.50,325.00,324.584726907342280915,13933,539,4522439.00,2138,15.34,6.30,-2.55
30-September-2013,322.25,330.85,320.00,326.70,325.016710966725733412,40632,1325,13206079.00,5307,13.06,10.85,4.45
27-September-2013,329.00,330.60,324.00,326.40,327.795701235894680279,37220,991,12200556.00,10771,28.94,6.60,-2.60
26-September-2013,334.00,335.80,325.30,327.35,329.297411465777354295,31485,1099,10367929.00,7237,22.99,10.50,-6.65
25-September-2013,336.75,341.15,332.25,334.65,335.018016263329600233,20537,878,6880265.00,3245,15.80,8.90,-2.10
24-September-2013,334.00,342.25,331.65,336.70,338.267654882443796121,46616,1420,15768685.00,10858,23.29,10.60,2.70
23-September-2013,337.00,339.00,330.50,335.05,334.959020241349791511,36213,1359,12129871.00,7543,20.83,8.50,-1.95
20-September-2013,329.15,342.15,322.00,340.40,334.374249801834446835,150127,3540,50198603.00,44433,29.60,20.15,11.25
19-September-2013,319.00,331.95,318.90,328.85,325.849803650984300597,117393,4586,38252486.00,56645,48.25,13.05,9.85
18-September-2013,318.60,318.95,312.60,317.40,316.150390625000000000,24064,858,7607843.00,4846,20.14,6.35,-1.20
17-September-2013,311.00,319.35,307.00,316.40,314.210483893775276450,70718,2060,22220337.00,11857,16.77,12.35,5.40
16-September-2013,317.00,319.45,309.00,312.00,314.439801376928059107,41687,1304,13108052.00,10807,25.92,10.45,-5.00
13-September-2013,309.00,314.50,308.00,313.15,312.567459509486348912,54025,1739,16886457.00,12069,22.34,6.50,4.15
12-September-2013,305.00,313.30,304.40,308.80,309.682797113845209114,91194,2152,28241213.00,19536,21.42,8.90,3.80
11-September-2013,305.00,306.60,299.20,303.95,301.122208412376529076,382175,1572,115081380.00,329886,86.32,7.40,-1.05
10-September-2013,303.75,305.45,298.15,302.60,301.855057540041467792,71863,1689,21692210.00,22242,30.95,7.30,-1.15
6-September-2013,298.90,303.00,291.25,301.30,297.943339887845022212,68655,2310,20455300.00,8086,11.78,11.75,2.40
5-September-2013,304.00,304.50,294.00,297.40,298.788994885916601101,61008,1427,18228519.00,19780,32.42,10.50,-6.60
4-September-2013,300.00,306.50,297.35,302.65,303.275559016575814884,35956,943,10904576.00,5943,16.53,9.15,2.65
3-September-2013,303.35,306.30,298.00,300.25,301.663632638726293608,34168,1099,10307243.00,7980,23.36,8.30,-3.10
2-September-2013,297.00,303.55,292.45,302.00,298.447845028358495218,36497,1416,10892451.00,12312,33.73,11.10,5.00
30-August-2013,291.00,297.50,281.00,294.55,289.776211686456244822,83293,1543,24136330.00,40869,49.07,16.50,3.55
29-August-2013,284.00,292.00,277.80,288.90,285.616487227667462292,78764,1899,22496297.00,6281,7.97,14.20,4.90
28-August-2013,291.90,292.45,273.00,282.95,281.616375421311900440,96425,2925,27154859.00,18915,19.62,19.45,-8.95
27-August-2013,295.00,299.05,289.85,293.05,295.255639978578122908,59752,1590,17642115.00,12027,20.13,9.20,-1.95
26-August-2013,307.00,307.50,293.10,295.90,297.731089685282881571,54970,1604,16366278.00,15017,27.32,14.40,-11.10
23-August-2013,307.00,307.00,298.00,304.75,303.645787787128268096,66782,964,20278073.00,30560,45.76,9.00,-2.25
22-August-2013,296.00,307.65,292.60,305.05,301.247091516443011000,69452,1704,20922213.00,14043,20.22,15.05,9.05
21-August-2013,297.00,303.65,294.00,299.55,299.884288473921442369,170830,2331,51229233.00,104935,61.43,9.65,2.55
20-August-2013,298.00,301.00,290.50,297.40,295.686820314093412196,122575,1602,36243812.00,79281,64.68,10.50,-0.60
19-August-2013,298.00,304.15,292.35,299.25,298.996485477556223254,54915,2068,16419392.00,16450,29.96,11.80,1.25
16-August-2013,318.95,323.60,296.40,298.25,308.397405173126187918,60505,1689,18659585.00,12514,20.68,27.20,-20.70
14-August-2013,311.00,320.90,307.50,318.95,316.138952203948521934,57034,1438,18030669.00,14976,26.26,13.40,7.95
13-August-2013,300.10,311.50,297.70,307.30,305.561676058522462906,38686,1129,11820959.00,4985,12.89,13.80,7.20
12-August-2013,305.00,305.35,299.50,300.15,302.163184713375796178,23550,801,7115943.00,3970,16.86,5.85,-4.85
8-August-2013,303.00,305.50,299.75,303.00,302.601969797864799261,93106,2736,28174059.00,60391,64.86,5.75,0.00
7-August-2013,303.00,306.25,298.00,304.15,302.143240117746005046,38048,1049,11495946.00,9956,26.17,8.25,1.15
6-August-2013,301.60,305.10,299.00,302.85,302.613835263194575812,100439,1192,30394231.00,67216,66.92,6.10,1.25
5-August-2013,301.60,312.80,298.00,305.55,302.086084690337466593,60243,1456,18198572.00,21925,36.39,14.80,3.95
2-August-2013,306.45,306.45,298.55,304.60,302.914813525392749902,45958,918,13921359.00,16867,36.70,7.90,-1.85
1-August-2013,302.00,314.65,296.40,305.00,305.079500047569213205,252264,1949,76960575.00,214074,84.86,18.25,3.00
31-July-2013,303.80,303.85,292.50,301.55,297.292606481988393736,73064,1809,21721387.00,22095,30.24,11.35,-2.25
30-July-2013,323.00,323.00,304.00,306.80,307.034001590717694395,85496,1227,26250179.00,56777,66.41,19.00,-16.20
29-July-2013,320.00,320.00,306.95,317.15,317.331323618800413990,304355,1770,96581375.00,243792,80.10,13.05,-2.85
26-July-2013,328.00,333.00,317.55,318.95,325.978111961444922912,44819,1271,14610013.00,5768,12.87,15.45,-9.05
25-July-2013,329.00,334.55,324.85,328.60,329.357470655326945010,111349,2585,36673625.00,26671,23.95,9.70,-0.40
24-July-2013,330.35,335.60,328.50,330.40,332.089316117081409444,146838,1148,48763331.00,106227,72.34,7.10,0.05
23-July-2013,331.15,336.35,329.15,332.25,333.246782897467828974,57816,1167,19266996.00,11615,20.09,7.20,1.10
22-July-2013,332.00,332.00,326.40,330.05,329.055779816513761467,24525,694,8070093.00,4320,17.61,5.60,-1.95
19-July-2013,323.00,334.55,321.50,332.60,328.267705382436260623,50126,1274,16454747.00,13627,27.19,13.05,9.60
18-July-2013,322.60,326.50,319.10,324.45,324.195079505089756120,41947,1184,13599011.00,9754,23.25,7.40,1.85
17-July-2013,322.30,327.00,319.40,322.55,322.835013153848781987,29269,799,9449058.00,7986,27.28,7.60,0.25
16-July-2013,323.00,326.85,320.00,323.85,323.400222892356103317,30508,778,9866294.00,7164,23.48,6.85,0.85
15-July-2013,321.95,324.70,320.25,323.30,322.458263831786679196,42565,724,13725436.00,26346,61.90,4.45,1.35
12-July-2013,320.00,324.00,317.90,321.80,320.605867393948328603,27133,983,8698999.00,4366,16.09,6.10,1.80
11-July-2013,315.10,324.00,315.10,320.85,320.529821642140294316,38462,1239,12328218.00,10564,27.47,8.90,5.75
10-July-2013,315.00,317.80,313.75,315.20,315.100689205171077851,24521,832,7726584.00,5045,20.57,4.05,0.20
9-July-2013,322.90,322.90,316.10,317.75,318.415505419155054191,54252,1209,17274678.00,13679,25.21,6.80,-5.15
8-July-2013,325.00,326.00,315.70,318.10,320.248339171397511776,66232,1692,21210688.00,13367,20.18,10.30,-6.90
5-July-2013,332.75,333.75,325.30,326.70,328.907041797170320768,92590,2084,30453503.00,29363,31.71,8.45,-6.05
4-July-2013,328.00,334.70,323.25,332.50,329.427750430716219542,81260,2542,26769299.00,12068,14.85,11.45,4.50
3-July-2013,331.00,336.00,325.00,327.70,330.752995634999198649,106071,3301,35083301.00,18894,17.81,11.00,-3.30
2-July-2013,322.40,333.95,319.30,331.85,330.789564329910059322,219478,5621,72601032.00,113967,51.93,14.65,9.45
1-July-2013,313.40,325.80,310.75,323.25,319.164883122453356208,93260,2640,29765317.00,27845,29.86,15.05,9.85
28-June-2013,295.00,315.60,288.25,313.00,305.376936218869211403,299101,6615,91338547.00,35391,11.83,27.35,18.00
27-June-2013,296.90,305.45,296.30,298.80,301.350721631228101243,79057,2853,23823884.00,21503,27.20,9.15,1.90
26-June-2013,287.00,298.45,286.00,296.70,294.145170072966203216,55094,1471,16205634.00,13405,24.33,12.45,9.70
25-June-2013,285.85,289.30,283.50,287.05,286.631497091069679921,52081,1154,14928055.00,13274,25.49,5.80,1.20
24-June-2013,289.65,289.65,276.30,284.45,282.237824788106155342,57576,2194,16250125.00,17753,30.83,13.35,-5.20
21-June-2013,291.00,295.50,286.05,290.35,294.062382915759917278,231137,2000,67968697.00,188671,81.63,9.45,-0.65
20-June-2013,296.00,296.00,290.70,291.25,291.870428464449796595,49409,1091,14421026.00,28489,57.66,5.30,-4.75
19-June-2013,296.00,298.75,293.95,297.05,297.017133532771280935,25739,756,7644924.00,7088,27.54,4.80,1.05
18-June-2013,298.00,298.30,293.30,294.35,295.601210870819978140,81429,2127,24070511.00,42998,52.80,5.00,-3.65
17-June-2013,304.00,304.00,297.25,299.10,299.560600015957871219,25066,805,7508786.00,9735,38.84,6.75,-4.90
14-June-2013,299.00,304.65,298.05,302.05,302.079037447799000479,29214,687,8824937.00,7707,26.38,6.60,3.05
13-June-2013,305.70,305.70,293.00,296.90,299.587653074106804696,39605,1148,11865169.00,18449,46.58,12.70,-8.80
12-June-2013,307.00,309.00,304.15,305.15,306.746993249359853089,38663,605,11859759.00,18221,47.13,4.85,-1.85
11-June-2013,308.90,310.00,301.40,305.60,305.665190872782439084,32299,1265,9872680.00,8088,25.04,8.60,-3.30
10-June-2013,312.70,312.70,303.05,304.40,306.040057996425801665,29657,728,9076230.00,8832,29.78,9.65,-8.30
7-June-2013,312.00,313.00,306.25,306.85,310.454241098702377752,81842,1397,25408196.00,26247,32.07,6.75,-5.15
6-June-2013,313.40,313.55,305.70,310.50,309.674953625292362287,49596,1233,15358639.00,12043,24.28,7.85,-2.90
5-June-2013,312.35,317.25,311.30,313.90,314.536401864423953794,39476,880,12416639.00,10706,27.12,5.95,1.55
4-June-2013,309.00,313.40,309.00,311.00,311.580523028883684621,51240,976,15965386.00,23103,45.09,4.40,2.00
3-June-2013,305.90,313.45,305.00,311.30,309.419465463380770565,72025,1039,22285937.00,21305,29.58,8.45,5.40
31-May-2013,320.00,326.75,304.80,306.95,314.326921543840468299,87807,1972,27600104.00,26243,29.89,21.95,-13.05
30-May-2013,321.00,322.35,317.90,320.60,320.164529973695140523,36115,700,11562742.00,9973,27.61,4.45,-0.40
29-May-2013,327.00,330.50,320.90,321.65,323.385343102393199146,60463,1011,19552848.00,20641,34.14,9.60,-5.35
28-May-2013,327.70,335.00,325.20,326.55,329.163137893593919652,228408,3901,75183494.00,39899,17.47,9.80,-1.15
27-May-2013,322.10,330.00,319.45,325.80,322.951362264081050545,53991,1256,17436467.00,18399,34.08,10.55,3.70
24-May-2013,325.40,326.80,319.10,322.00,322.759467918622848200,38340,801,12374598.00,7624,19.89,7.70,-3.40
23-May-2013,330.50,335.00,323.65,324.80,328.802166870253332625,37658,1031,12382032.00,7405,19.66,11.35,-5.70
22-May-2013,337.10,337.10,330.05,331.10,332.836164674932131762,35731,965,11892569.00,10084,28.22,7.05,-6.00
21-May-2013,336.50,340.55,334.00,335.60,337.006845392314615321,36667,727,12357030.00,6900,18.82,6.55,-0.90
20-May-2013,337.00,342.30,335.50,336.30,338.516865166887222467,34005,511,11511266.00,11559,33.99,6.80,-0.70
17-May-2013,343.40,343.40,333.00,336.95,335.741005583017388939,62511,1225,20987506.00,28323,45.31,10.40,-6.45
16-May-2013,339.00,346.55,336.60,337.75,340.852586965365221422,105703,1227,36029141.00,48055,45.46,9.95,-1.25
15-May-2013,339.80,342.80,339.00,339.80,340.344653287529280052,300119,631,102143897.00,276761,92.22,3.80,0.00
14-May-2013,333.00,340.50,333.00,337.35,337.822413546727636467,27992,658,9456325.00,5806,20.74,7.50,4.35
13-May-2013,340.00,344.00,329.00,332.15,335.263099635585736850,80403,1779,26956159.00,9279,11.54,15.00,-7.85
11-May-2013,339.10,343.00,338.50,342.20,340.527258863896301944,2623,77,893203.00,1055,40.22,4.50,3.10
10-May-2013,338.00,344.00,338.00,342.30,341.333364827412446460,31752,476,10838017.00,13184,41.52,6.00,4.30
9-May-2013,343.30,343.30,337.50,339.85,339.602997260568297792,18617,438,6322389.00,4303,23.11,5.80,-3.45
8-May-2013,342.00,348.05,335.25,341.15,343.654951696568790748,42026,952,14442443.00,10850,25.82,12.80,-0.85
7-May-2013,341.00,343.90,339.00,342.50,341.281066761913266065,33597,901,11466020.00,13826,41.15,4.90,1.50
6-May-2013,337.50,341.00,336.00,339.75,339.116799497467708374,50942,751,17275288.00,24811,48.70,5.00,2.25
3-May-2013,345.25,347.00,335.00,336.35,340.270391464577481122,38803,903,13203512.00,10174,26.22,12.00,-8.90
2-May-2013,351.55,351.65,343.75,346.70,347.253462506172549204,42527,851,14767648.00,11259,26.47,7.90,-4.85
30-April-2013,350.75,354.70,347.00,351.55,350.342380970858717162,51542,1500,18057347.00,17740,34.42,7.70,0.80
29-April-2013,352.10,355.15,348.50,350.90,351.373568027701630356,34655,723,12176851.00,11735,33.86,6.65,-1.20
26-April-2013,342.35,352.15,342.35,350.80,349.555819972276307460,124803,2662,43625615.00,39243,31.44,9.80,8.45
25-April-2013,330.60,349.05,330.00,344.65,340.966759391290118983,85558,1869,29172434.00,29918,34.97,19.05,14.05
23-April-2013,332.00,337.50,328.50,330.60,333.602922540788848408,25252,738,8424141.00,5031,19.92,9.00,-1.40
22-April-2013,333.20,336.00,331.50,334.35,333.916045869255880137,23894,547,7978590.00,5943,24.87,4.50,1.15
18-April-2013,321.30,335.20,321.05,332.20,329.073089014847281822,43577,989,14340018.00,15586,35.77,14.15,10.90
17-April-2013,322.95,327.15,320.55,321.90,324.947813439038424653,62564,1297,20330035.00,6825,10.91,6.60,-1.05
16-April-2013,318.40,322.00,317.40,320.95,319.594072393377530400,56414,1084,18029580.00,9693,17.18,4.60,2.55
15-April-2013,316.00,321.70,316.00,317.35,318.705215967356581031,37251,663,11872088.00,8844,23.74,5.70,1.35
12-April-2013,314.50,316.85,312.05,315.85,314.663625693555271020,18744,434,5898055.00,6426,34.28,4.80,1.35
11-April-2013,316.70,316.75,310.20,314.90,313.034769528312023208,46535,1117,14567073.00,6968,14.97,6.55,-1.80
10-April-2013,316.65,317.00,312.20,315.05,314.532077755625178011,28088,498,8834577.00,6836,24.34,4.80,-1.60
9-April-2013,322.00,322.80,311.50,313.35,317.930256381071621660,35143,702,11173023.00,6104,17.37,11.30,-8.65
8-April-2013,316.00,321.40,315.90,320.45,319.187433922368222322,33105,790,10566700.00,13477,40.71,5.50,4.45
5-April-2013,313.00,321.60,312.20,316.70,318.074164456233421750,37700,843,11991396.00,6247,16.57,9.40,3.70
4-April-2013,312.60,320.00,311.25,311.95,315.326588555204542728,50014,769,15770744.00,12565,25.12,8.75,-0.65
3-April-2013,322.00,322.00,313.20,314.35,318.047418730086007621,48019,840,15272319.00,16424,34.20,8.80,-7.65
2-April-2013,323.40,323.85,319.55,321.60,322.167661485727793865,33842,694,10902798.00,7643,22.58,4.30,-1.80
1-April-2013,321.00,323.70,318.05,320.90,320.700554323725055432,27060,638,8678157.00,5998,22.17,5.65,-0.10
28-March-2013,303.40,322.00,303.40,319.15,313.325042360275762161,154626,3178,48448198.00,34632,22.40,18.60,15.75
26-March-2013,315.00,315.00,300.40,303.90,303.964646023496527929,91588,2137,27839514.00,23601,25.77,14.60,-11.10
25-March-2013,321.00,327.40,313.00,313.95,319.924971070265615328,37159,817,11888092.00,13605,36.61,14.40,-7.05
22-March-2013,319.00,321.60,317.55,320.15,320.055158385929227363,66862,580,21399528.00,29940,44.78,4.05,1.15
21-March-2013,318.00,324.50,317.05,319.25,320.881936121045919590,104291,1212,33465098.00,45541,43.67,7.45,1.25
20-March-2013,324.90,324.90,315.00,318.65,320.038536984693325919,64743,902,20720255.00,22978,35.49,9.90,-6.25
19-March-2013,315.00,324.40,314.00,322.40,319.968438703020200817,100788,2586,32248979.00,28977,28.75,10.40,7.40
18-March-2013,321.70,324.00,313.20,313.85,316.348787875350251273,88151,1745,27886462.00,38826,44.04,10.80,-7.85
15-March-2013,335.35,335.70,322.00,324.10,327.199446395879503508,114161,2338,37353416.00,61294,53.69,13.70,-11.25
14-March-2013,341.00,341.00,329.20,332.75,332.707760667113031833,82145,1990,27330279.00,28754,35.00,11.80,-8.25
13-March-2013,344.35,344.80,337.45,339.85,340.046090767708186059,28292,501,9620584.00,11103,39.24,7.35,-4.50
12-March-2013,346.70,349.20,343.00,345.65,346.425534092362799027,39085,1161,13540042.00,8057,20.61,6.20,-1.05
11-March-2013,341.00,350.35,341.00,344.90,345.943340168221952546,47794,1358,16534016.00,11522,24.11,9.35,3.90
8-March-2013,332.55,343.95,332.55,341.60,337.965318789419972228,59773,1460,20201201.00,19388,32.44,11.40,9.05
7-March-2013,333.00,333.75,330.10,331.95,331.390432596222035974,31022,808,10280394.00,8641,27.85,3.65,-1.05
6-March-2013,339.00,339.00,330.50,333.75,334.391930623943558462,40821,1014,13650213.00,7292,17.86,8.50,-5.25
5-March-2013,330.20,338.80,329.00,336.55,334.217858864538139207,26967,714,9012853.00,7693,28.53,9.80,6.35
4-March-2013,336.00,336.00,325.15,330.20,329.535179828973843058,31808,742,10481855.00,11445,35.98,10.85,-5.80
1-March-2013,337.50,337.50,325.05,332.10,331.651713825626869105,91287,1044,30275490.00,58477,64.06,12.45,-5.40
28-February-2013,334.70,337.40,328.40,332.60,332.236130671305884627,72426,917,24062534.00,28147,38.86,9.00,-2.10
27-February-2013,340.10,341.00,329.80,333.70,333.276211932381043683,62586,1031,20858425.00,21131,33.76,11.20,-6.40
26-February-2013,343.30,343.30,337.20,339.55,339.279957411759979107,49779,733,16889017.00,27981,56.21,6.10,-3.75
25-February-2013,344.00,345.00,338.20,343.30,342.001557201190393798,28898,646,9883161.00,10421,36.06,6.80,-0.70
22-February-2013,339.80,344.50,337.55,341.05,341.496230845279288185,48552,1092,16580325.00,13930,28.69,6.95,1.25
21-February-2013,337.50,339.00,335.10,338.10,337.704675775746256430,61038,1140,20612818.00,32128,52.64,3.90,0.60
20-February-2013,336.00,338.50,333.10,337.80,336.380123471261673113,51186,1939,17217953.00,20939,40.91,5.40,1.80
19-February-2013,342.00,342.00,331.80,334.50,334.323809723738349147,47636,1396,15925849.00,12630,26.51,10.20,-7.50
18-February-2013,339.80,341.70,335.00,339.15,338.816202297821128199,71459,1131,24211467.00,11890,16.64,6.70,-0.65
15-February-2013,337.80,340.00,332.70,337.65,335.480149018328166639,220644,2264,74021682.00,114393,51.85,7.30,-0.15
14-February-2013,327.10,335.90,326.00,334.35,331.777812292232067924,183498,1669,60880565.00,111432,60.73,9.90,7.25
13-February-2013,333.65,334.65,325.20,327.90,330.434450965508303556,54013,1176,17847756.00,26129,48.38,9.45,-5.75
12-February-2013,333.60,339.00,332.30,334.45,334.131832020490020779,20693,585,6914190.00,7339,35.47,6.70,0.85
11-February-2013,335.50,339.50,333.00,334.85,335.849550122693810778,55015,1113,18476763.00,21074,38.31,6.50,-0.65
8-February-2013,336.50,337.60,334.35,335.90,336.034023171216336013,32713,710,10992681.00,11540,35.28,3.25,-0.60
7-February-2013,338.80,342.55,334.35,335.65,337.678522482542583045,61292,1593,20696992.00,26594,43.39,8.20,-3.15
6-February-2013,342.60,346.70,341.10,343.50,343.959177803345428799,45196,1276,15545579.00,15907,35.20,5.60,0.90
5-February-2013,340.75,346.00,340.75,344.45,344.631524445325754070,45387,1235,15641791.00,12126,26.72,5.25,3.70
4-February-2013,345.70,347.00,338.10,338.90,341.950400927446623514,51755,1222,17697643.00,22396,43.27,8.90,-6.80
1-February-2013,343.75,347.75,340.30,342.65,343.644970835111680182,70290,1168,24154805.00,32896,46.80,7.45,-1.10
31-January-2013,339.00,345.40,335.60,342.45,340.224916553053453058,106355,2261,36184621.00,48907,45.98,9.80,3.45
30-January-2013,352.00,356.90,338.00,338.95,342.648702007659540766,176773,4696,60571039.00,82180,46.49,18.90,-13.05
29-January-2013,356.60,359.40,350.15,350.70,355.270910623946037099,23720,1117,8427026.00,8198,34.56,9.25,-5.90
28-January-2013,354.10,364.90,352.70,357.80,358.482036395824112884,76822,3143,27539307.00,21528,28.02,12.20,3.70
25-January-2013,350.65,356.30,347.75,353.35,352.141119012938051580,105039,1632,36988551.00,36791,35.03,8.55,2.70
24-January-2013,368.00,369.50,346.60,348.85,354.178998311172011712,229153,3381,81161180.00,106378,46.42,22.90,-19.15
23-January-2013,370.00,373.70,364.35,365.90,367.974457020495564392,58842,796,21652353.00,24665,41.92,9.35,-4.10
22-January-2013,387.90,387.90,369.10,370.80,374.773593656823552797,90554,2114,33937248.00,25997,28.71,18.80,-17.10
21-January-2013,384.10,390.05,384.10,388.15,388.117527297543221110,87920,1387,34123293.00,36715,41.76,5.95,4.05
18-January-2013,379.00,395.00,378.00,383.80,386.412711322837390344,258195,4154,99769830.00,110007,42.61,17.00,4.80
17-January-2013,375.00,380.50,366.30,375.90,375.886228730983278703,156507,2334,58828826.00,74671,47.71,14.20,0.90
16-January-2013,374.30,376.95,370.00,372.70,374.844791493413015674,174359,1283,65357563.00,129312,74.16,6.95,-1.60
15-January-2013,370.90,374.95,366.25,372.05,372.810337568685025854,92633,1359,34534540.00,57467,62.04,8.70,1.15
14-January-2013,368.00,372.00,364.30,369.95,367.800311688311688311,19250,487,7080156.00,7253,37.68,7.70,1.95
11-January-2013,370.00,370.00,361.65,363.75,364.099263954201594765,39128,841,14246476.00,9514,24.32,8.35,-6.25
10-January-2013,373.95,377.00,365.70,367.10,372.466570936954557270,80783,1726,30088967.00,28180,34.88,11.30,-6.85
9-January-2013,365.05,372.35,364.25,370.35,369.997630772089566106,64578,1379,23893707.00,22262,34.47,8.10,5.30
8-January-2013,365.40,366.90,361.25,364.45,363.617531668588319959,129229,699,46989930.00,110536,85.53,5.65,-0.95
7-January-2013,373.25,375.00,366.05,366.90,370.820743691154058324,106953,1649,39660391.00,63072,58.97,8.95,-6.35
4-January-2013,364.00,373.90,358.00,370.55,367.698588200993529721,89177,1838,32790257.00,30124,33.78,15.90,6.55
3-January-2013,366.30,367.80,361.00,363.65,364.966506324603598788,39291,937,14339899.00,14119,35.93,6.80,-2.65
2-January-2013,356.80,365.70,356.80,364.00,363.177946768060836501,117035,1682,42504531.00,89293,76.30,8.90,7.20
1-January-2013,356.95,360.00,355.75,356.80,357.627673395962422546,40024,1101,14313690.00,22166,55.38,4.25,-0.15
31-December-2012,352.00,357.10,350.85,356.10,353.269324512534818941,40208,763,14204253.00,20505,51.00,6.25,4.10
28-December-2012,348.80,352.85,347.60,351.55,350.095374617737003058,26160,597,9158495.00,7488,28.62,5.25,2.75
27-December-2012,355.20,356.40,345.15,347.85,350.942974068691195593,26146,815,9175755.00,10177,38.92,11.25,-7.35
26-December-2012,353.00,356.00,351.00,353.40,354.045300233396987057,47130,1751,16686155.00,26453,56.13,5.00,0.40
24-December-2012,352.00,352.75,348.00,351.15,350.101745844471990322,334795,897,117212314.00,313070,93.51,4.75,-0.85
21-December-2012,350.00,350.00,345.00,348.30,348.091087425619564506,15293,375,5323357.00,7098,46.41,5.00,-1.70
20-December-2012,349.00,352.80,347.45,350.60,350.207931900778067757,40999,731,14358175.00,17201,41.95,5.35,1.60
19-December-2012,348.00,352.00,346.30,350.20,350.173144158061631026,24598,682,8613559.00,9586,38.97,5.70,2.20
18-December-2012,345.95,349.80,344.05,347.45,346.780684835779175401,35775,776,12406079.00,14609,40.84,5.75,1.50
17-December-2012,345.75,348.00,343.40,344.80,346.789971166683495450,178266,537,61820861.00,9918,5.56,4.60,-0.95
14-December-2012,348.45,350.00,345.75,347.00,348.094597109360461509,16121,463,5611633.00,5268,32.68,4.25,-1.45
